TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88602.58166862716;99895.43168149746;3.450183044031918E7;3.44909236431561E7;3.4439591147661574E7;51332.495494522154;7230.813854885796;8157.76812192847;268430.7593698963;257040.60172734485;235891.0603972834;21149.541330061445;4689.058237764959;5067.529009959717;195763.47286641924;136097.43195883988;95762.18418514478;40335.2477736951;1174.460878108484;1372.6531793489353;67975.02100481161;42372.67627464615;7492.574308192554;34880.1019664536;870.393417899999;979.7392025496202;20719.833835271755;16243.92284273998;6575.756734313045;9668.166108426934;405.9123306162112;625.9592791713643;25902.15360621572;14859.282691501712;2756.2623728981653;12103.020318603547;90.98899049611987;111.88745089883778;1152.9302766399403;564.6390303899962;119.23755344046276;445.40147694953345
88616.64787024012;91998.48763213071;4.0670436041846775E7;4.0644428563545816E7;4.060979357786949E7;34634.98567632586;7243.033855815667;7646.103453601737;310210.1887392272;305923.99192130304;288840.5890028354;17083.402918467647;4700.768369014085;5221.852836018043;235449.49512262846;182623.11689822937;134264.39491524122;48358.72198298815;1176.6107360615301;1009.3402810488277;73865.95817917222;32075.789770657888;6004.457141043128;26071.33262961476;866.6580128416477;928.0958232720694;27579.14949030216;19769.443827459378;6814.273017834335;12955.170809625042;400.48448108304444;386.6279505824772;24066.99157215908;13760.40546485017;1155.0081378149264;12605.397327035244;98.512256815345;100.18656268030445;975.9344004725923;529.7555923357477;124.95670600762361;404.798886328124
88573.6196518996;100058.27232884735;3.2748678006917622E7;3.2712157793703314E7;3.2658834457425352E7;53323.33627796173;7226.5319320353055;7924.977221692136;238818.73177983458;230351.06956486855;210537.1493432362;19813.920221632347;4698.218837422571;4921.827979671116;176524.89541143022;114762.35856075186;77597.93096861069;37164.427592141175;1170.0828013084827;1694.5886455703471;88714.41294403166;63119.435761043205;12469.62404713496;50649.811713908246;858.2374061579224;959.6039006187854;31796.960854283185;30015.98279937124;5764.590810190186;24251.39198918105;405.71368335959295;271.7177747319894;30766.86007900119;17361.29104063126;468.94368533354975;16892.34735529771;94.27920378672307;77.23892109988316;900.8941604518749;360.846383521963;70.07297589726143;290.7734076247016
88583.36156951184;93310.59196827814;3.993339041604681E7;3.991825904211484E7;3.9874018865568765E7;44240.17654607445;7213.046805173976;7574.5351173437275;328965.6023612027;285731.7073967541;268011.27907422045;17720.42832253367;4707.301079531268;4607.400747872679;151539.91312539997;143699.22172601064;91284.03739837959;52415.184327631054;1135.5042977079647;1421.7771446072652;85617.76800317995;57398.98833085345;9888.255757474082;47510.73257337937;871.6898987432959;947.1768408639317;23169.126832877624;19501.564445072094;7160.7035531312595;12340.860891940836;404.05521557257276;532.6870768621214;38004.42535675224;15056.864222836657;2379.1033238870054;12677.760898949651;94.49631361884741;65.49330713773166;566.6353231418612;230.22531498868665;42.5023918012221;187.72292318746454
88580.204101775;99001.75297799404;4.190492813433912E7;4.189377039098259E7;4.184290977516339E7;50860.61581920087;7216.034633368091;8155.218443806363;350543.14280868426;307073.65029194485;284125.582184955;22948.068106989842;4670.075983366707;5251.529883605852;187013.56373799423;175490.0406593896;111115.87748952984;64374.16316985976;1169.853966075041;1552.6692015067408;104271.9375481687;78855.2611096492;11873.038153843516;66982.22295580569;876.9870895952555;944.4184437207821;30892.22240400601;26529.727471808306;6816.1844382531435;19713.543033555165;402.7489285005801;325.36900084642224;33473.67329135871;16538.8796700387;869.6223543997799;15669.25731563892;96.36866583053964;81.2319141265622;790.9870034204164;339.9917436008652;77.39193772597187;262.5998058748934
88585.58481454913;87206.16876812087;3.504421281963697E7;3.503756320144145E7;3.499664228666822E7;40920.914773233235;7214.084319538147;7198.785856585773;255010.76891496728;253633.24600754786;239083.26757010975;14549.978437438112;4699.834563812947;4776.182150114435;219172.0126532935;148928.00382992398;110599.94149171004;38328.06233821396;1152.8885712232668;1129.3368734662224;64562.56210732206;37978.68205782264;6401.500447103457;31577.181610719184;875.5830527492723;830.1803646324046;21579.02753523335;17205.787988726825;4877.179082597039;12328.608906129786;391.74499439370527;370.900772978767;36533.127593838435;12038.706758291159;1013.4910390638352;11025.215719227324;94.0331373589594;92.1856953939497;1227.548242372138;452.4893274988077;88.72113412207605;363.76819337673163
88593.54183683221;99242.05643059502;4.931015890819731E7;4.930211008741096E7;4.924596636650245E7;56143.720908507705;7222.395985503938;8106.193214616619;353238.9767765738;351832.6129997391;330258.0362276163;21574.57677212282;4686.171605229186;5139.710180733847;209945.37440056552;178909.69458925823;124073.57439290507;54836.12019635318;1168.020709580081;1778.6589292693575;125935.06191578445;94900.41398499906;19875.76242116256;75024.6515638365;883.9197327959498;782.4812241088596;36118.73737405301;25928.387777116608;5115.572353636684;20812.815423479926;388.1772983729717;303.14764719659627;22056.166109319536;11231.637809209054;819.1938837661997;10412.443925442854;96.10663952576418;102.1952333079584;858.7542621571386;514.9208289516989;93.59083399672623;421.32999495497273
88597.50628918257;89706.99715446225;3.6030457331238694E7;3.601398877451105E7;3.595921449080246E7;54774.28370858729;7225.995252967828;7272.991742423891;292668.92891209567;267200.235979384;250299.22007465392;16901.01590473007;4668.092731821412;4769.3894914571065;136562.98940798338;127755.70050285436;99937.04086786981;27818.65963498455;1171.473488748351;993.08793033986;36348.10254427056;25273.387616119064;5862.004085440152;19411.38353067891;879.3755592757725;1064.5049022220553;37844.28134976656;34140.78002671336;11011.384384671765;23129.395642041593;413.72239044996115;350.04895791007715;30892.551909066526;21379.789783946653;1240.8670152587024;20138.92276868795;93.33108267233025;95.96046049480053;717.8768820541941;450.43393270507033;109.865857768071;340.5680749369993
88599.70291634051;88079.03236347696;3.894263552875948E7;3.892424563753292E7;3.888415782119942E7;40087.81633350253;7217.2591764855415;7192.429602785102;289260.5676494369;283252.22648673796;265282.8703682228;17969.356118515134;4678.863620515399;4418.796988943666;173427.3747710305;142065.78449819214;92216.54531486967;49849.23918332248;1172.330640646919;1489.115316111344;78419.5952279189;67057.61137972536;12217.887331822341;54839.724047903015;887.4929679950085;890.9245736870712;28885.861818882484;22092.539434278133;6692.457426844753;15400.08200743338;382.52908492428975;320.17153420377286;22069.63285259826;13616.080829463172;909.4139182382975;12706.666911224875;96.04286240390228;73.42118983925779;636.2688092815406;322.988964375121;69.022403257793;253.96656111732796
88577.9799020785;82978.30186393754;4.0744448200575285E7;4.072954918363299E7;4.069444018762454E7;35108.99600845575;7202.700864930649;6735.033806919612;290420.22888785764;285653.64204899245;272645.1709519384;13008.471097054076;4668.806599005223;4215.873121323074;167366.73100993392;124245.78998665111;101631.86607192756;22613.92391472355;1146.090851049636;1290.9856012205623;76664.74565389093;52749.621167898134;11380.519437389867;41369.101730508264;871.5355971889059;718.7547332145481;18982.848791187105;15161.79779486902;5871.271106363901;9290.52668850512;416.3327060444413;420.85481956569885;18525.732529655837;11550.337200580198;2140.5142364389585;9409.822964141238;99.93511164240344;88.5655315957298;809.137892889443;380.8877665852046;95.54633085816072;285.34143572704386
88594.11593372274;84166.00168147242;3.946180061004563E7;3.9448788475245416E7;3.9415341159379035E7;33447.31586638093;7215.372480548282;7036.6283222750335;308981.0400102406;296438.5418322771;280402.52955452126;16036.012277755828;4684.927421728223;4281.401318838716;184749.8659178264;141894.79473303037;106270.1180240892;35624.67670894116;1143.575875125398;1365.5898574059263;99953.98814773733;60791.51611904298;11686.627733305868;49104.88838573711;874.729789123928;897.9202223618515;26422.653724748776;23228.92443841419;7911.801075624135;15317.123362790055;418.6095639378513;366.1561764249825;18819.543085784386;11957.94284238436;1380.8994644012591;10577.0433779831;93.5298306328875;125.56074724355884;1234.7974880551405;710.2944611542782;230.19640671467715;480.098054439601
88570.11094907635;88766.43065247346;4.590426913193825E7;4.588797770349996E7;4.58386835263766E7;49294.177123360336;7229.566495184566;7225.6434899288715;330886.8563615423;328491.6547573591;308353.98092542606;20137.67383193306;4705.035315856662;4730.281108774529;168489.08705752558;159672.64971072663;135032.0979034295;24640.55180729713;1158.825312846627;1232.3140996429775;60086.43191567925;51655.90478813682;10439.794637651647;41216.11015048517;880.0581719636103;785.0328428651868;22842.024074042292;17740.690535439106;5395.956008648358;12344.734526790746;389.17707429760475;392.67209256740716;15317.767737522221;11922.393285812987;1396.114666398492;10526.278619414494;96.47062022005423;85.3433460787773;494.6856554852186;365.36906524676056;74.95582097619078;290.41324427056975
88571.52249389254;82434.92582070093;4.065048043810531E7;4.063604413404227E7;4.060201693325748E7;34027.200784787536;7216.494839355513;6591.188873149876;283583.8798830606;271544.36224959977;258961.9688340546;12582.393415545172;4682.569936520214;4403.017798235961;146749.35164943465;141020.68447372707;119771.11345903813;21249.57101468896;1168.8001400112817;862.9029971610646;34818.00783196665;20492.494327494132;5423.889440275672;15068.604887218458;849.6996900641366;860.7767544882556;21507.19220177761;18599.50833179954;6311.757149283549;12287.751182515993;421.4020571555301;368.8692771773171;19029.523270024347;11773.067458169771;1183.658406547675;10589.409051622097;94.02301560433735;95.62204608727707;649.6248939419379;466.76259273840674;127.82358072426732;338.9390120141394
88612.74095424365;79565.18257363554;4.449722655247749E7;4.448829998324283E7;4.4455358313573584E7;32941.669669248164;7185.689709089342;6369.601599859609;315724.95887604705;311123.38392673596;298698.2494747722;12425.134451963764;4670.677272487865;4379.133240367742;165834.909090414;159772.33854421682;138386.1340564613;21386.204487755516;1141.9078011592655;962.2695240198224;60224.36587817033;23125.715782153373;7199.333530900804;15926.38225125257;879.4384653159367;586.9601551880584;18366.314878430174;10060.928617505242;4213.489946682494;5847.4386708227485;399.55666764623334;337.5421507653666;31223.91897391498;7143.798557397199;1427.7683818903506;5716.0301755068485;94.10950248005162;103.69652951862068;572.3820888234504;466.07613394658597;123.69330686811955;342.38282707846645
88569.64799122077;99715.7398714523;4.192628996466953E7;4.190664634494554E7;4.1855560625993185E7;51085.71895235777;7231.4396955229395;8440.148169633918;333337.93324906705;326014.828098351;306666.0046776177;19348.82342073333;4683.2937146300665;5307.529772235289;199142.96045755662;175369.27194691004;117679.21562510385;57690.05632180619;1160.6701638245327;1310.0459157424784;107857.66411404399;57201.80419228268;8815.95150184345;48385.85269043923;881.9460671804881;1182.4279252164697;35561.21792969832;31473.24530302109;9577.322620860257;21895.92268216083;408.4287125391532;497.9595646317521;37091.59549037219;20709.70150783283;1731.1045421288566;18978.59696570397;97.10103734871211;142.18499180793785;1234.46503244408;935.0985388228019;150.87489544638595;784.2236433764159
88584.93847086937;86576.20111673995;3.6610869324560076E7;3.659557894387877E7;3.6559186914266214E7;36392.0296125561;7224.170127411737;7237.0260037915905;301837.09316500893;290417.9954849011;272784.57563644997;17633.419848451158;4711.463056411992;4703.099568299572;158159.86803488946;142203.1592001114;107934.89771211268;34268.26148799874;1154.3183455632443;1077.8481006386628;53515.47276836841;38902.976604102434;7001.44464016871;31901.531963933725;883.7296234256211;781.3156788046156;20399.697286113278;14973.337823384038;5551.529496354683;9421.808327029354;383.8252665561911;569.9863384054431;16677.39539946912;12260.254081987952;3101.1274397761754;9159.126642211777;90.83383545468175;104.7763176433025;725.339406019295;502.6184568801498;109.2191925919834;393.39926428816636
88573.19937690398;82866.05333893212;3.6409575404644884E7;3.6400474244832225E7;3.6365329300333425E7;35144.94449879974;7237.53078156484;6920.6247892836955;278929.08123802627;275880.5261774771;262565.0265287945;13315.499648682598;4692.414984108955;4627.078981018046;167539.4589416087;161076.39795901417;127505.72957948169;33570.66837953249;1185.121009995933;1063.9241821006774;91405.63752437998;39047.43925038187;6072.697855976705;32974.741394405166;877.2078135584577;885.3823960942193;25539.282731448344;22007.893203912798;6971.426672515073;15036.466531397724;388.4369699192463;260.30074125345016;45623.672406073405;12646.253077545654;690.4883697976326;11955.764707748021;94.35000398228883;83.93848881729085;419.35833487928824;327.0793676357631;80.3096384360961;246.76972919966704
88584.69200528949;82201.84877837151;3.9422512325369574E7;3.941558359926846E7;3.9368217212096676E7;47366.38717178255;7241.4373543542715;6516.936977003466;271653.5614905921;268245.652461819;255057.4487986628;13188.203663156222;4680.075973181918;4326.544396866413;178678.4223115653;140347.70108304737;112501.3465325448;27846.354550502583;1182.3017235037241;1071.5884175271074;58556.11524519942;40584.12218278421;8027.894337494323;32556.22784528989;884.1577919804872;767.431312672349;20071.3223469266;17899.012693336474;5746.348084317209;12152.664609019263;398.1799149688438;238.50020399333167;18444.351853671615;11005.674257485038;562.2323479528118;10443.441909532226;96.72195071929521;112.87264594426243;1044.002076813454;619.1825990481542;185.61696366192024;433.56563538623396
88591.3474916899;89739.38177503714;3.9281943994125E7;3.926489856672294E7;3.922336389733408E7;41534.669388860464;7205.891866792363;7485.975270042675;309099.31288554025;305795.44461681606;287008.56622710696;18786.878389709105;4682.272783647082;4757.162662218632;144440.52475943306;138155.85960019616;101450.2737715718;36705.58582862436;1154.1662311249481;1464.95178977034;68130.9631050493;59127.31160163702;13647.90003447248;45479.41156716454;869.3037891699622;704.5581756482775;39295.220024375776;15685.633152896291;5318.184733571139;10367.448419325152;404.50282800819497;441.8607631867201;29764.484487364345;11340.099179910727;2173.8804529637982;9166.218726946929;95.64623484216881;117.44187921869768;698.4005428518838;598.9552537190334;125.35237123437389;473.60288248465946
